TransactionAmount,CountryRiskScore,TransactionsPerDay,AccountAgeMonths,CrossBorderFlag,SanctionFlag,PEPFlag,DeviceChangeFlag,Is_Laundering
3725.74,4,6,43,1,0,0,0,0
12893.59,1,4,62,0,0,0,0,0
1853.93,5,3,75,0,0,0,0,0
12250.03,3,5,7,0,0,0,1,0
4486.74,4,10,57,0,0,0,0,1
2514.03,3,5,73,0,0,1,0,0
3922.97,1,4,15,0,0,0,0,0
14285.7,4,3,112,0,0,0,0,1
2858.14,1,6,106,0,0,0,0,0
8470.48,4,9,42,0,0,0,1,1
1906.16,2,4,81,1,0,0,0,0
4102.37,1,4,79,0,0,0,0,0
3091.78,1,7,119,0,0,0,0,0
4673.55,1,5,114,1,0,0,1,0
5201.2,2,6,10,0,0,0,0,0
4056.58,1,9,45,1,0,0,0,0
8094.69,1,5,88,0,0,0,1,0
5041.31,1,6,11,1,0,1,0,0
1890.66,3,4,5,0,0,0,0,0
7608.59,1,4,59,0,0,0,0,0
9613.04,2,4,45,0,0,0,0,0
9660.96,4,4,42,0,0,0,0,0
13545.88,2,3,103,0,0,0,0,0
4319.36,4,4,96,0,0,0,0,0
8903.53,1,5,9,0,0,0,0,0
3066.94,3,4,74,0,0,0,0,0
13035.9,2,4,23,1,0,0,0,0
3010.75,3,5,25,0,0,0,0,0
4645.54,1,5,76,0,0,0,0,0
7591.64,3,9,30,0,0,0,0,0
1068.46,2,10,106,0,0,0,1,0
3231.48,4,9,101,0,0,0,1,1
2936.33,3,7,113,0,1,0,1,0
2419.84,1,3,84,0,0,0,0,0
2342.16,2,5,61,0,0,0,1,0
2622.15,1,8,101,1,0,0,0,0
1259.69,4,5,84,0,0,0,0,0
4792.62,2,5,56,1,0,0,0,0
3355.86,2,10,41,0,0,0,0,0
3601.82,2,3,94,0,0,0,0,0
789.08,1,8,114,0,0,0,1,0
7899.26,4,2,11,1,0,0,0,0
9632.22,3,8,119,0,0,0,0,0
2598.03,2,6,60,0,0,0,1,0
1193.83,2,3,75,0,0,1,0,0
4432.12,2,8,85,0,0,0,0,0
1436.02,4,4,75,0,0,0,0,0
1308.1,2,3,110,0,0,0,0,0
10019.93,2,3,75,0,0,0,0,0
11397.1,1,6,63,0,0,0,1,0
6410.99,3,4,32,0,0,0,0,0
1264.16,2,9,94,0,0,0,0,0
20255.62,4,3,97,1,0,0,0,1
4840.84,1,7,13,0,0,0,0,0
1111.39,2,6,89,0,0,0,1,0
10823.93,2,4,64,0,0,0,0,0
5373.05,1,7,24,0,0,0,0,0
3704.44,3,6,19,0,0,0,0,0
4044.28,1,4,14,0,0,0,0,0
5005.04,4,5,75,0,0,0,0,0
6561.47,3,2,108,0,0,0,0,0
5631.97,3,4,111,0,0,0,0,0
9799.35,2,7,109,0,0,0,0,0
2850.72,2,4,38,0,0,0,0,0
6728.83,3,3,94,1,0,0,0,0
8072.73,4,5,44,0,0,0,0,0
8669.89,5,7,45,1,0,0,0,0
3589.77,3,4,69,0,0,0,0,0
9275.05,5,3,4,0,0,0,0,0
2458.2,2,4,93,0,0,0,0,0
1520.2,3,8,72,1,0,0,0,0
6055.95,2,6,99,0,0,0,0,0
8278.28,1,7,50,0,0,0,0,0
3601.42,3,6,52,1,0,0,0,0
8035.95,1,6,94,1,0,0,0,0
2123.48,2,6,108,0,0,0,0,0
4646.66,4,9,80,0,0,0,1,1
2375.89,1,2,42,0,0,0,0,0
7381.93,3,3,103,0,0,0,0,0
2252.14,2,7,82,0,0,0,0,0
13311.56,3,5,74,0,0,0,0,0
18036.28,3,5,36,0,0,0,0,0
7804.22,1,4,35,0,0,0,0,0
11735.75,2,6,94,1,0,0,0,0
6074.14,3,7,26,0,0,0,0,0
5363.8,1,7,20,1,0,0,1,0
4757.6,2,7,88,0,1,0,0,0
12189.15,2,7,3,0,0,1,0,0
11290.13,4,8,111,0,0,0,0,0
3173.33,5,4,81,0,1,0,0,1
7230.22,2,6,58,1,0,0,0,0
11580.13,2,7,55,0,0,0,0,0
6555.82,2,6,91,1,0,0,0,0
4129.57,4,3,99,0,0,0,0,0
7399.85,2,5,17,0,0,0,0,0
1798.19,1,6,43,0,0,0,0,0
16058.82,4,5,52,0,0,0,1,1
3449.99,3,6,85,0,0,0,0,0
2328.45,3,6,13,0,0,0,0,0
2016.6,5,4,90,0,0,0,0,0
17979.33,1,4,8,1,0,0,0,0
2251.03,4,7,24,0,0,0,0,0
1896.06,2,5,10,0,0,0,0,0
5695.74,3,5,95,0,0,0,1,0
2943.4,2,4,67,1,0,0,0,0
23971.18,2,5,49,0,0,0,0,0
1702.64,1,9,79,0,0,0,0,0
6094.94,3,7,86,1,0,0,0,0
1378.59,4,3,41,1,0,0,1,0
1572.06,1,4,71,0,0,0,0,0
3109.16,1,8,40,0,0,0,0,0
4984.45,2,7,47,0,0,0,0,0
58576.39,4,7,56,0,0,0,1,1
4323.06,3,7,84,0,0,0,0,0
2399.75,1,5,95,0,0,0,0,0
4005.74,1,2,58,0,0,0,0,0
1908.81,4,10,50,0,0,0,0,1
2687.92,3,5,96,0,0,0,0,0
4485.04,4,6,6,1,0,0,0,0
3268.23,3,4,114,0,0,0,1,0
13499.53,1,6,66,0,0,0,0,0
2928.85,1,6,105,0,0,0,0,0
5682.5,2,3,26,0,0,0,1,0
1468.46,2,4,66,0,0,0,0,0
630.73,1,7,32,1,0,0,0,0
1582.97,3,4,112,1,0,0,0,0
2289.72,1,4,10,0,0,0,0,0
12145.55,1,2,109,0,0,1,0,0
1834.77,4,5,35,0,0,0,0,0
7200.99,2,7,53,0,0,0,0,0
6073.23,4,6,102,0,0,0,1,0
9850.26,2,6,86,1,0,0,0,0
2134.63,4,2,50,0,0,0,0,0
2289.63,1,3,72,0,0,0,0,0
13140.21,2,5,90,0,0,0,0,0
3012.83,1,5,29,0,0,0,0,0
13790.04,1,6,103,0,0,0,0,0
2117.93,3,4,112,0,0,0,0,0
8230.36,1,4,60,1,0,0,0,0
2479.86,1,4,106,0,0,0,0,0
4534.68,2,6,61,1,0,0,0,0
14122.78,5,7,85,0,0,0,0,1
779.7,1,6,70,0,0,0,0,0
4715.63,4,4,33,0,0,0,0,0
6003.01,2,5,52,0,0,0,0,0
1398.37,2,6,88,0,0,0,0,0
3560.18,2,8,6,0,0,0,1,0
8816.57,1,5,78,0,0,0,0,0
3375.85,1,4,97,0,0,0,0,0
1716.86,1,8,21,0,0,0,0,0
3108.8,5,6,54,0,0,0,1,0
7090.27,2,6,104,0,0,0,0,0
2088.04,2,7,98,0,0,0,0,0
3634.6,3,5,104,0,0,0,1,0
3167.83,4,5,71,0,0,0,1,0
8371.15,1,5,53,0,0,0,0,0
2200.96,2,9,84,1,0,1,0,1
4489.02,3,3,42,0,0,0,1,0
2147.97,1,3,103,0,0,0,0,0
10579.53,2,2,119,0,0,0,1,0
6615.62,1,5,99,0,0,0,1,0
5485.49,2,4,100,0,0,0,1,0
1453.72,2,3,93,1,0,0,0,0
3407.62,3,5,104,1,0,0,0,0
2615.92,1,4,62,0,0,0,0,0
2246.54,2,5,78,1,0,0,0,0
4895.9,2,5,39,1,0,0,0,0
1291.52,2,9,3,0,0,0,0,0
2729.39,2,7,108,0,0,0,0,0
3978.11,3,3,64,0,0,0,1,0
5246.66,2,4,9,0,0,0,0,0
31077.24,1,2,101,0,0,0,0,0
6282.46,3,2,87,0,0,0,0,0
11381.15,2,4,65,0,1,0,0,1
9257.02,1,2,95,0,0,0,0,0
3203.29,2,4,58,0,0,0,0,0
10614.43,2,3,108,0,0,0,1,0
5735.44,2,7,26,0,0,0,0,0
4641.66,2,4,39,0,0,1,0,0
5847.09,2,4,10,0,0,0,1,0
13025.14,2,8,101,1,0,0,1,0
4103.58,1,4,23,1,0,0,0,0
5338.65,2,4,25,0,0,0,0,0
26233.12,3,4,49,0,0,0,0,0
2193.74,1,7,27,0,0,0,0,0
8487.61,5,9,114,0,0,0,0,1
4555.41,2,6,92,1,0,0,0,0
2022.14,1,3,75,0,0,0,0,0
6125.24,2,2,36,1,0,0,0,0
2904.83,4,11,8,0,0,0,0,1
1347.21,3,5,81,0,0,0,0,0
3730.3,2,3,110,0,0,0,0,0
5126.75,3,2,85,1,0,0,0,0
7392.08,1,5,57,1,0,0,0,0
12135.12,3,7,80,0,0,0,0,0
5832.32,2,7,117,0,0,0,0,0
2004.31,2,4,20,0,0,0,0,0
5344.88,2,1,66,0,0,0,0,0
4822.18,1,8,36,1,0,0,1,0
3676.66,4,5,108,0,0,0,0,0
8294.0,1,3,97,0,0,0,0,0
15506.55,3,6,119,0,0,0,0,0
10631.56,1,10,86,0,0,0,0,0
7899.08,2,5,92,0,0,0,0,0
14975.46,2,5,62,0,0,0,0,0
2069.11,1,5,64,1,0,0,0,0
3544.9,3,5,38,0,0,0,1,0
1710.02,3,2,119,0,0,0,0,0
3686.73,2,5,11,0,0,0,0,0
1758.27,3,3,45,1,0,0,0,0
1200.13,1,4,3,0,0,0,0,0
3050.13,2,6,2,0,0,0,1,0
2404.6,2,6,70,0,0,1,1,0
5133.6,3,4,113,1,1,0,0,1
2071.1,2,8,80,0,0,0,0,0
5674.8,4,6,45,0,0,0,1,0
5884.08,2,2,85,0,0,0,0,0
12778.98,3,4,32,0,0,0,1,0
2495.32,3,6,115,0,0,0,0,0
6418.93,1,4,117,0,0,0,0,0
2193.82,2,8,76,0,0,0,0,0
9121.51,2,6,60,0,0,0,0,0
3956.5,2,3,25,1,0,0,0,0
2334.8,2,2,94,0,0,0,0,0
6539.44,1,2,70,0,0,0,1,0
964.82,2,4,104,0,0,0,1,0
2152.85,5,5,34,0,0,0,0,0
4099.49,3,3,6,0,0,0,0,0
4977.86,3,2,84,0,0,0,1,0
8293.65,1,9,112,0,0,0,0,0
10145.96,1,7,98,1,0,0,0,0
1883.04,2,7,24,0,0,0,0,0
6722.07,2,6,11,0,0,0,0,0
15636.49,2,4,115,0,0,0,0,0
3740.79,1,7,44,0,0,0,0,0
4933.1,2,3,57,1,0,0,0,0
1694.44,4,4,85,0,0,0,0,0
11977.33,2,3,14,0,0,0,0,0
5734.67,3,3,31,0,0,0,0,0
4863.09,1,5,6,0,0,0,0,0
5517.81,2,7,103,0,0,0,0,0
9870.85,2,7,113,0,0,0,0,0
12244.35,2,5,73,0,0,0,0,0
17647.33,2,8,7,0,0,0,0,0
2210.21,1,7,79,0,0,0,0,0
28075.73,2,4,111,0,0,0,0,0
2954.54,1,4,10,0,0,0,0,0
23831.28,2,6,114,0,0,0,0,0
5036.27,3,4,39,0,0,0,0,0
2240.14,3,7,83,0,0,0,0,0
5294.79,3,3,74,0,0,0,0,0
5635.14,1,5,44,0,0,0,0,0
3958.95,2,6,92,1,0,0,1,0
4572.24,5,6,82,0,0,1,0,0
4593.16,5,5,97,0,0,0,0,0
5220.07,2,7,20,0,0,0,0,0
1619.26,1,3,31,0,0,0,0,0
5275.2,3,4,59,0,0,1,0,0
19937.93,1,4,54,0,0,0,0,0
8373.11,5,4,32,1,0,0,0,0
3820.26,1,5,94,1,0,0,0,0
6869.53,1,5,30,0,0,0,0,0
12011.28,2,5,87,0,0,0,0,0
457.66,2,2,24,0,0,0,0,0
1631.5,1,2,67,0,0,0,0,0
808.59,5,7,92,0,0,0,1,0
2427.93,2,10,51,0,0,0,0,0
1996.3,1,5,19,0,0,0,0,0
5080.09,1,5,32,0,0,0,1,0
14217.36,1,4,95,0,0,0,0,0
1752.97,2,2,67,0,0,0,0,0
10072.73,2,3,67,1,0,0,0,0
2231.13,1,4,12,0,0,0,0,0
5674.33,4,4,4,0,0,0,0,0
37135.58,4,8,63,0,0,1,0,1
1629.02,5,3,64,1,0,0,0,0
16576.28,3,3,76,0,0,0,0,0
15644.97,1,11,18,1,0,0,0,1
4062.34,1,5,25,0,0,0,0,0
10378.18,1,5,94,0,0,0,0,0
4647.52,1,2,68,0,0,0,0,0
4485.66,2,3,101,1,0,0,1,0
5600.16,2,7,66,1,0,0,0,0
10330.4,1,5,51,0,0,0,0,0
6220.66,1,7,11,0,0,0,0,0
9271.35,2,2,98,0,0,0,0,0
8749.36,3,5,15,0,0,0,0,0
1784.24,1,3,14,1,0,0,0,0
4851.19,1,5,71,0,0,1,0,0
7743.71,2,6,26,0,0,0,0,0
5125.47,2,4,36,0,0,0,0,0
4730.75,2,5,119,0,0,0,0,0
5342.9,4,5,86,1,0,0,0,0
10442.18,3,4,10,0,0,0,0,0
901.81,2,6,20,0,0,0,0,0
1327.22,2,5,52,1,0,0,0,0
1571.49,3,5,43,0,0,0,0,0
5897.58,2,4,74,0,0,0,1,0
5625.9,1,6,11,0,0,0,0,0
14842.02,3,3,5,0,0,0,0,0
4432.8,1,4,1,1,1,0,0,1
2372.31,4,3,110,1,0,0,1,0
3900.71,3,2,67,0,0,0,0,0
14456.02,3,6,27,0,0,0,0,0
2135.53,4,6,38,0,0,0,0,0
7371.05,3,3,34,1,0,0,1,0
2593.26,1,4,8,0,0,0,0,0
6118.16,3,6,39,0,0,0,0,0
8016.1,1,3,17,1,0,0,1,0
9867.14,2,4,3,1,1,0,0,1
6330.98,4,8,99,0,0,0,0,0
14435.77,1,4,20,0,0,0,0,0
1875.67,2,7,87,0,0,0,0,0
3453.9,2,2,43,0,0,0,0,0
5089.38,2,5,108,0,0,0,0,0
1453.82,4,3,119,0,0,0,0,0
5555.29,2,4,76,0,0,0,1,0
4788.43,1,7,41,1,0,0,0,0
15094.65,3,3,17,0,0,0,1,0
3461.72,2,10,35,0,0,0,0,0
7272.36,1,6,79,0,0,0,0,0
1427.18,3,3,89,0,0,0,0,0
28007.86,1,4,58,0,0,0,0,0
1430.79,2,6,13,0,0,0,0,0
968.31,3,8,58,1,0,0,0,0
2768.13,4,4,21,0,0,1,0,0
5941.89,1,5,85,0,0,0,0,0
5732.48,3,2,117,0,0,0,0,0
4540.74,1,4,107,0,0,0,0,0
6082.53,2,9,26,0,0,0,0,0
1697.43,3,6,101,0,0,0,0,0
11330.22,2,9,23,1,0,0,0,1
26256.86,1,7,75,0,0,0,0,0
1622.12,3,7,106,1,0,0,0,0
14421.22,3,5,3,0,0,0,0,0
2866.24,2,4,56,0,0,0,1,0
34377.97,4,8,75,0,0,0,0,1
1509.1,3,4,81,0,0,0,0,0
3587.48,1,5,109,0,0,0,0,0
12664.54,4,6,85,0,0,0,0,1
8709.31,1,8,79,0,0,0,1,0
7543.81,2,2,39,0,0,0,0,0
2220.0,2,6,32,0,0,0,0,0
1796.64,1,4,85,0,0,0,0,0
2983.84,3,3,40,1,0,0,0,0
10785.88,1,4,23,1,0,1,0,0
8328.51,1,5,8,0,0,0,0,0
3895.0,2,4,60,0,0,0,0,0
10833.52,2,2,42,0,0,1,0,0
14127.55,1,6,15,1,0,0,0,0
2758.03,4,7,83,0,0,0,0,0
2695.71,1,6,40,1,0,0,0,0
3922.54,2,2,100,0,0,0,0,0
2115.11,3,5,62,0,0,0,0,0
1002.62,3,5,28,0,0,0,0,0
2170.97,2,6,70,1,0,0,0,0
9783.63,1,4,2,0,0,0,0,0
3171.25,5,6,94,0,0,0,0,0
6647.58,4,8,32,0,0,0,0,0
2772.37,2,7,51,0,1,0,0,0
8361.65,1,3,61,0,0,0,0,0
5510.74,1,4,32,0,0,0,0,0
14145.07,1,6,60,0,0,0,1,0
17623.09,1,5,95,1,0,0,0,0
6363.26,1,5,17,0,0,0,0,0
12648.06,2,2,110,0,0,0,0,0
1566.13,1,3,47,0,0,0,0,0
3057.89,5,3,5,0,0,0,0,0
6826.66,1,9,20,1,0,0,0,0
2571.62,3,2,96,0,0,0,0,0
4281.05,1,8,55,0,0,0,1,0
2831.55,2,9,2,1,0,1,0,1
6784.7,3,7,103,1,0,0,0,0
5989.84,1,7,28,0,0,0,0,0
1816.27,3,5,17,0,1,0,0,0
2927.94,2,5,44,1,0,0,0,0
30970.56,3,5,53,0,0,0,0,0
4722.07,1,2,86,0,0,0,0,0
5617.4,3,11,81,0,0,0,0,0
10792.35,2,4,59,0,0,0,1,0
11585.8,1,4,38,0,0,0,0,0
10646.24,5,9,35,0,0,0,0,1
3477.92,1,4,27,1,0,0,0,0
6520.36,3,5,71,0,0,1,0,0
5709.62,1,4,10,1,0,0,0,0
16499.11,3,5,60,0,0,0,0,0
4821.81,3,6,16,0,0,0,0,0
4733.86,3,9,18,0,0,0,0,0
5038.25,5,10,89,0,0,1,0,1
4939.45,2,6,36,0,0,0,0,0
4056.41,2,7,54,0,0,0,0,0
3558.34,3,8,31,0,0,0,0,0
7164.47,4,5,61,0,0,0,0,0
3302.12,2,1,8,0,0,0,0,0
14640.58,1,4,98,0,0,0,0,0
1513.28,1,3,25,1,0,0,0,0
4568.87,1,6,118,1,0,0,0,0
3844.02,1,5,117,0,0,0,0,0
6689.77,1,9,12,1,0,0,0,0
3124.21,2,7,11,0,0,0,0,0
7985.78,1,6,94,0,0,0,0,0
8579.54,1,5,65,0,0,0,0,0
893.74,1,9,113,1,0,0,0,0
20563.71,3,5,102,0,0,0,0,0
2040.73,1,5,105,0,0,0,0,0
4702.59,3,7,60,0,0,0,1,0
7729.74,2,8,36,0,0,0,0,0
20044.07,2,4,93,0,0,0,0,0
27730.35,2,7,90,0,0,0,0,0
6458.74,2,8,39,1,0,0,0,0
1357.92,2,5,96,0,0,0,0,0
1069.18,4,3,49,0,0,0,0,0
809.47,4,4,3,1,0,0,0,0
5121.31,2,5,6,0,0,0,0,0
3334.83,1,7,46,1,1,0,0,1
1252.54,2,2,49,0,0,0,0,0
10700.27,3,6,21,0,0,0,0,0
16959.12,1,6,100,1,0,0,0,0
16160.26,1,6,4,0,0,0,1,0
15538.52,3,4,9,0,0,0,0,0
561.22,2,7,51,1,0,0,0,0
12100.7,1,4,118,0,0,0,0,0
2974.09,4,6,77,0,0,0,0,0
14093.19,1,6,69,0,0,0,1,0
3771.05,2,2,25,1,0,0,1,0
2638.96,2,4,11,0,0,0,0,0
3946.84,1,4,71,0,0,0,0,0
8488.07,2,6,97,0,0,0,0,0
6779.85,2,3,39,0,0,0,0,0
8163.97,2,5,108,0,0,0,0,0
1633.77,3,5,110,0,0,0,0,0
4181.49,3,7,66,0,1,0,0,0
6697.0,1,4,7,0,0,0,0,0
11378.73,2,7,96,1,0,0,0,0
26964.04,3,4,58,1,0,0,0,0
3719.11,3,4,99,0,0,0,0,0
18048.63,2,4,66,1,0,0,0,0
2692.65,4,4,9,0,0,0,1,0
8792.01,2,7,18,0,0,0,0,0
11112.7,2,9,27,1,0,1,1,1
757.61,2,5,101,0,0,0,0,0
15155.41,1,5,29,0,0,1,1,0
21600.47,5,6,55,0,0,0,0,1
2482.94,1,6,59,1,0,0,0,0
4464.63,1,7,62,0,0,0,0,0
20377.67,2,7,43,0,0,0,0,0
2564.51,1,4,111,0,1,0,0,0
9860.84,2,5,68,1,0,0,0,0
657.58,4,7,98,0,0,0,0,0
4977.17,3,6,72,0,0,0,0,0
12083.01,1,5,99,1,0,0,0,0
1997.14,2,4,1,0,0,0,1,0
7616.32,1,6,111,0,0,0,0,0
5093.65,1,4,48,0,0,0,1,0
2619.14,2,2,61,0,0,0,0,0
8221.49,1,5,94,0,0,0,0,0
11904.24,1,6,116,1,0,0,0,0
2097.31,2,10,51,0,0,0,0,0
1323.29,4,3,24,0,0,0,0,0
12081.27,1,6,15,1,0,0,0,0
6753.05,1,10,14,0,0,0,0,0
7771.24,2,7,26,1,0,0,0,0
13326.45,2,5,9,0,0,0,0,0
1449.22,3,4,28,0,0,0,0,0
4411.51,2,6,114,0,0,0,0,0
16752.34,2,2,4,0,0,0,0,0
4175.68,4,3,28,1,0,0,0,0
7885.46,1,4,87,1,0,0,0,0
1101.31,2,7,82,0,0,1,0,0
2339.89,5,9,26,1,0,0,0,1
6755.56,4,4,76,1,1,1,0,1
5344.93,1,6,27,0,0,0,0,0
11845.18,1,7,103,1,0,0,0,0
5048.63,4,8,12,1,0,0,0,0
2069.8,2,8,118,0,0,0,0,0
5366.03,1,6,7,0,0,0,0,0
3435.42,1,5,78,0,0,0,1,0
2793.59,4,5,100,0,0,0,1,0
13313.92,4,4,15,0,0,0,0,1
3649.35,1,4,14,0,0,0,0,0
7372.63,3,5,101,0,0,0,0,0
3373.82,1,9,4,1,0,0,1,0
4885.23,1,5,81,1,0,0,1,0
3417.43,1,4,96,0,0,0,0,0
8702.87,3,6,71,0,0,0,0,0
5207.02,2,4,5,0,0,0,0,0
4628.91,2,4,19,0,0,0,0,0
2700.12,2,5,79,0,0,0,0,0
5997.91,3,4,29,0,0,0,0,0
3466.75,2,3,108,1,0,0,1,0
8006.11,2,2,17,1,0,0,0,0
6532.56,1,5,3,0,0,0,0,0
5888.22,1,4,9,0,0,0,1,0
6409.53,1,9,57,0,0,0,0,0
7992.83,2,8,76,0,0,0,0,0
1221.06,4,7,49,0,1,0,0,1
2589.43,1,4,34,0,0,1,0,0
5804.88,5,5,112,0,0,1,0,0
3438.73,4,9,6,0,0,0,0,1
8194.02,1,6,4,0,0,0,1,0
3723.06,1,3,11,1,0,0,0,0
7660.06,2,3,93,1,0,0,0,0
2519.79,2,4,30,0,0,0,1,0
35523.41,2,3,109,0,0,0,0,0
10117.85,3,4,49,0,0,1,0,0
5537.55,2,3,5,0,0,0,1,0
6497.12,4,4,63,0,0,0,0,0
9251.95,1,8,96,1,0,0,0,0
3263.61,2,7,26,0,0,0,1,0
3147.79,2,3,103,1,0,0,0,0
7462.61,4,6,43,0,0,0,0,0
6301.77,1,3,73,0,0,0,0,0
7915.89,4,8,98,0,0,0,0,0
20665.81,2,6,7,1,0,0,0,0
12017.51,4,8,81,0,0,0,0,1
4073.95,2,11,78,0,0,0,0,0
1648.68,1,7,16,0,0,0,0,0
2244.31,2,4,20,0,0,0,0,0
2492.94,1,4,13,0,0,0,0,0
8747.15,3,8,31,0,0,0,0,0
3636.14,1,6,101,0,1,0,0,0
2474.6,1,5,57,1,0,0,0,0
1572.72,3,7,45,0,0,0,0,0
4841.33,3,5,101,0,0,0,1,0
2820.87,2,10,50,1,0,0,1,0
2114.5,3,6,38,0,0,0,0,0
14861.74,3,10,38,1,0,0,0,1
2430.77,2,7,75,0,0,0,0,0
4055.64,1,4,26,0,0,0,0,0
2271.32,1,4,58,0,0,0,0,0
15534.87,1,4,15,0,0,0,0,0
2861.53,2,7,89,0,0,0,0,0
3079.76,2,3,90,0,0,0,0,0
1954.09,2,4,20,1,0,0,1,0
1836.64,3,5,117,1,0,0,0,0
2964.09,2,4,17,0,0,0,0,0
4112.57,2,7,56,0,0,0,0,0
1837.32,2,4,11,0,0,0,0,0
7726.99,3,3,23,0,0,0,0,0
1862.21,4,3,65,0,0,0,0,0
8852.13,1,9,92,0,0,0,0,0
6676.52,1,4,69,0,0,0,0,0
4084.08,3,3,6,1,0,1,0,0
5416.5,1,4,14,0,0,0,0,0
3989.44,2,5,37,1,0,0,0,0
10997.71,1,4,31,0,1,0,1,0
1496.14,3,5,53,1,0,0,0,0
2258.56,2,7,103,1,0,0,0,0
1307.14,1,6,13,0,0,0,0,0
1973.61,3,6,49,0,0,0,0,0
7286.61,3,5,110,1,0,0,0,0
3355.58,3,5,83,1,0,0,0,0
699.37,1,2,55,0,0,0,1,0
21922.36,3,4,82,0,0,0,0,0
1920.74,1,6,16,0,0,0,0,0
8090.68,1,9,100,0,0,0,1,0
9132.3,2,4,100,0,0,0,0,0
3087.38,4,7,39,0,0,0,0,0
2967.91,1,3,37,1,0,0,1,0
4139.11,2,1,13,0,0,0,1,0
3721.0,3,7,69,0,0,0,1,0
711.92,3,10,116,0,0,0,0,0
3652.56,1,2,80,0,0,0,1,0
19368.92,3,1,14,0,0,0,0,0
14953.06,2,3,16,0,0,0,0,0
2946.23,2,7,22,0,0,0,0,0
6812.43,2,6,43,0,0,0,1,0
13156.52,4,7,76,0,0,0,0,1
7078.9,5,5,33,0,0,0,0,0
2296.08,2,3,16,0,0,1,0,0
3064.12,4,3,26,0,0,0,1,0
13309.78,2,8,16,0,0,0,1,0
1676.01,4,6,110,0,0,0,0,0
10125.55,1,6,65,0,0,0,0,0
17382.74,3,5,43,0,0,0,0,0
2438.96,5,10,87,0,0,0,0,1
4046.51,1,6,86,0,0,0,0,0
9044.14,1,4,34,0,0,0,0,0
2762.11,2,3,106,0,0,0,0,0
3639.47,2,3,31,0,0,0,0,0
3852.57,3,4,96,0,0,0,0,0
14703.04,2,4,67,0,0,0,1,0
1076.95,5,4,41,0,0,0,0,0
3010.26,1,3,45,0,0,0,0,0
1750.93,1,4,61,0,0,0,0,0
13057.9,1,3,49,0,0,1,0,0
6387.12,1,3,35,1,0,0,0,0
3658.54,1,4,36,1,0,0,0,0
15567.7,4,5,45,0,0,0,0,1
10566.34,1,5,87,0,1,0,1,0
4066.28,1,8,90,1,0,0,0,0
2731.48,3,5,4,0,0,0,0,0
567.61,1,4,73,0,0,0,0,0
881.64,1,1,41,1,0,0,0,0
3997.49,1,4,56,0,0,0,0,0
1830.28,2,5,12,0,0,0,0,0
10343.61,4,5,103,0,0,0,1,0
8924.06,2,6,72,0,0,1,0,0
8497.79,1,6,101,1,0,0,0,0
5787.96,1,6,111,0,0,0,0,0
6595.91,2,3,113,0,0,0,0,0
2417.13,3,7,93,0,0,0,0,0
3608.28,3,8,80,0,0,0,1,0
5684.04,3,1,26,0,0,0,1,0
7276.59,4,5,50,0,0,0,1,0
1059.95,1,7,39,0,0,0,0,0
5296.15,4,5,95,0,0,1,1,0
4103.94,2,7,64,0,0,0,0,0
1877.85,3,7,23,0,0,0,0,0
1857.13,2,5,110,1,0,0,0,0
6918.84,1,3,65,0,0,0,0,0
5344.71,1,6,105,0,0,0,0,0
9994.28,2,4,97,0,0,0,0,0
2205.18,1,8,27,0,0,0,0,0
3109.6,2,2,8,0,0,0,0,0
8009.21,1,3,96,0,0,0,0,0
28910.16,2,6,13,0,0,0,0,0
7795.09,3,2,87,1,0,0,0,0
9896.94,4,8,80,1,0,0,0,0
7758.98,1,4,72,1,0,0,0,0
10273.02,2,7,69,0,0,1,0,0
15418.65,2,3,66,0,0,0,1,0
796.1,2,6,38,0,0,0,0,0
4467.84,2,10,45,0,0,0,0,0
1767.31,1,4,101,1,0,0,0,0
3090.56,2,3,38,0,0,0,1,0
5912.69,1,2,73,1,0,0,0,0
16781.44,2,4,19,0,0,0,1,0
1630.03,3,4,12,0,0,0,0,0
1683.78,4,3,68,0,0,0,0,0
23569.88,4,3,13,0,0,0,0,1
1217.65,1,9,75,0,0,0,0,0
1447.63,1,9,114,0,0,0,0,0
6359.81,3,6,22,0,0,0,0,0
2939.12,3,4,83,0,0,0,0,0
3367.53,1,4,105,0,0,0,0,0
16441.25,4,4,53,1,0,0,0,1
4337.94,3,3,11,0,0,0,1,0
12845.23,3,4,10,0,0,0,0,0
2978.21,2,5,73,0,0,0,1,0
9108.52,1,9,9,0,0,0,1,0
5589.24,3,8,21,0,0,0,0,0
5558.49,2,4,63,0,0,0,0,0
7039.77,2,7,39,0,0,0,0,0
2416.77,1,9,13,0,0,0,0,0
10899.69,1,5,87,0,0,0,0,0
5280.91,1,6,59,1,0,0,0,0
7873.6,2,6,118,0,0,0,0,0
12373.23,4,6,104,0,0,0,0,1
3108.74,3,2,14,1,0,0,1,0
1970.62,5,1,93,0,0,0,0,0
2305.7,1,5,2,0,0,0,0,0
8247.41,2,5,58,1,0,0,1,0
1545.67,1,5,71,1,0,1,0,0
19198.01,3,8,54,0,0,0,0,0
14117.78,2,7,66,0,0,0,0,0
2210.27,3,4,13,0,0,0,0,0
2266.9,2,5,45,0,0,0,0,0
2516.52,1,6,104,1,0,0,0,0
4491.91,3,5,60,0,0,0,0,0
18217.78,5,7,57,0,0,0,0,1
815.6,4,6,24,0,0,0,0,0
13385.18,2,4,70,0,0,0,0,0
