TransactionAmount,CountryRiskScore,TransactionsPerDay,AccountAgeMonths,CrossBorderFlag,SanctionFlag,PEPFlag,DeviceChangeFlag,Is_Laundering
8072.34,5,16,78,0,0,0,1,1
8462.77,5,19,51,0,0,0,0,1
4533.48,3,10,78,0,0,0,0,0
12831.18,5,10,59,0,1,0,1,1
15704.77,3,24,111,0,0,0,0,0
11789.39,3,10,19,0,0,0,0,0
9347.76,5,11,25,0,0,0,0,0
1778.04,1,11,91,0,0,0,1,0
10945.75,2,13,82,0,0,0,0,0
5339.57,1,9,109,1,0,0,0,0
40269.2,2,6,101,0,0,0,0,0
43472.4,1,15,62,0,0,1,0,0
22278.44,1,13,42,0,0,0,0,0
28608.65,3,14,70,0,0,0,0,0
28264.77,1,13,11,0,0,0,0,0
60766.71,2,10,69,0,0,0,0,0
9530.32,5,12,75,0,0,0,0,0
17211.09,1,18,85,0,0,1,0,0
11218.35,3,13,35,1,0,0,0,0
44629.93,3,7,113,0,0,0,0,0
14325.08,1,8,58,0,0,0,0,0
17329.88,3,12,79,0,0,0,0,0
31494.8,4,16,54,0,0,0,0,1
8253.99,3,4,37,0,0,0,0,0
23863.98,4,12,90,0,1,0,0,1
4540.93,2,8,80,1,0,0,0,0
42552.0,4,13,74,0,0,0,0,1
14460.72,2,13,118,0,0,0,0,0
3810.47,1,12,102,0,0,0,0,0
5979.24,2,10,116,0,0,0,0,0
8977.43,3,7,93,0,0,0,0,0
96668.77,2,15,102,0,0,0,0,0
9910.91,4,15,92,1,0,0,0,0
76460.07,3,9,70,0,0,0,0,0
19215.84,1,15,78,0,0,0,0,0
14537.27,4,8,65,0,0,0,0,0
53442.42,4,12,38,0,0,0,0,1
41482.68,1,6,23,0,0,0,0,0
2935.2,2,10,68,1,0,0,0,0
39284.97,5,9,37,0,0,0,1,1
5052.92,1,11,30,0,0,0,0,0
20738.51,4,8,98,0,0,0,1,0
7556.15,4,9,19,0,0,0,0,0
9745.53,3,11,100,0,0,0,0,0
17403.47,5,7,87,1,0,0,0,0
59535.47,2,13,43,0,0,0,0,0
142548.14,5,19,85,0,0,0,0,1
41517.7,3,11,110,0,0,0,1,0
669.58,2,7,78,0,0,0,0,0
2727.27,2,10,15,0,0,0,1,0
33683.32,3,9,76,0,0,1,0,0
6170.44,3,12,59,0,0,0,0,0
3644.99,3,10,93,0,0,0,0,0
3945.67,4,12,76,0,0,0,0,0
5402.65,5,8,94,0,0,0,0,0
17788.3,5,14,40,0,0,0,0,0
25362.14,2,10,47,0,0,0,0,0
13646.94,2,9,25,1,0,0,0,0
37880.71,4,10,105,1,0,0,0,1
72195.19,5,5,1,0,0,1,0,1
18021.22,1,9,76,0,0,0,1,0
6863.26,4,12,61,0,1,0,0,1
12510.52,4,10,103,1,0,0,1,0
17323.05,2,11,77,0,0,0,0,0
37402.71,3,10,104,0,0,0,1,0
15262.81,3,9,68,1,0,0,1,0
4959.56,3,12,29,0,0,0,1,0
8035.55,3,9,29,0,0,0,0,0
31544.65,4,13,77,0,0,0,0,0
44583.38,5,10,6,0,0,0,0,1
9658.39,4,9,97,0,0,0,0,0
47370.53,2,6,55,0,0,0,0,0
3728.49,4,13,44,0,0,0,0,0
26822.09,1,12,74,0,0,0,0,0
3888.78,3,17,45,1,0,0,0,0
10804.39,2,7,89,0,0,0,0,0
8133.86,2,14,39,0,0,0,0,0
9282.48,5,7,8,0,0,0,0,0
50501.9,5,15,62,0,0,0,0,1
31084.13,2,3,115,0,0,0,0,0
23700.15,2,9,62,0,0,0,0,0
25170.04,5,13,112,0,0,0,1,0
3402.83,5,7,43,0,0,0,1,0
9791.97,5,10,23,0,0,0,0,0
40212.78,3,11,1,0,0,0,0,0
13437.7,1,10,92,0,0,0,0,0
8504.88,3,12,2,0,0,0,0,0
4717.46,5,10,94,0,0,0,0,0
11836.44,1,9,30,0,0,1,0,0
5636.06,2,17,54,0,0,0,0,0
10299.05,4,8,86,0,0,0,0,0
5069.69,2,8,91,0,0,0,0,0
13902.71,4,6,92,0,0,0,0,0
3243.28,5,7,35,0,0,0,0,0
10172.08,4,8,80,0,0,0,0,0
52983.23,1,11,40,1,0,0,0,0
11582.17,1,12,74,0,0,0,1,0
35375.1,4,10,114,0,0,0,0,0
6591.48,3,9,15,1,0,0,0,0
5918.21,3,8,42,0,0,0,0,0
3947.25,5,13,104,1,1,0,0,1
5163.69,3,14,31,0,0,0,0,0
13713.11,2,12,68,1,1,0,0,1
5842.03,5,7,97,0,0,0,0,0
17330.91,5,12,96,0,1,0,0,1
3630.01,2,13,38,0,0,0,0,0
10874.56,1,8,46,1,0,1,0,0
14382.73,5,5,53,0,0,0,0,0
21894.65,5,11,78,1,0,0,0,0
20152.68,1,9,69,0,0,0,0,0
11395.1,2,6,105,0,0,0,0,0
12250.85,3,9,87,1,0,0,1,0
8367.26,3,12,108,1,0,0,0,0
4030.75,2,7,89,0,0,0,0,0
29423.23,1,10,24,0,0,0,0,0
23118.21,2,12,83,0,0,0,0,0
22265.38,4,12,111,0,0,0,0,0
45345.56,4,9,56,0,0,0,0,1
18689.33,1,14,77,0,0,0,0,0
18575.5,1,13,57,0,0,0,1,0
8361.25,5,6,19,0,0,0,0,0
14537.49,5,8,7,0,0,0,0,0
5985.5,2,12,88,0,0,0,1,0
3235.02,5,12,37,0,0,0,0,0
4099.99,3,11,12,0,0,0,0,0
2064.74,5,12,46,0,0,0,0,0
29144.84,5,14,116,0,0,0,0,0
8986.53,1,16,111,0,0,0,0,0
3238.02,3,12,60,0,0,0,0,0
15816.06,1,11,103,0,0,0,1,0
2607.24,4,12,73,0,0,0,0,0
5606.63,5,12,116,0,0,0,0,0
3744.07,5,9,66,1,0,0,0,0
26261.9,2,7,67,0,0,1,0,0
81853.19,4,14,31,0,0,0,1,1
28105.1,5,13,26,0,0,0,0,0
26701.21,2,17,58,0,0,0,0,0
13654.26,3,12,33,0,0,0,0,0
13137.48,2,5,72,0,0,0,1,0
1770.84,2,12,29,0,0,0,0,0
23458.42,4,10,18,0,0,0,0,0
15839.11,4,7,89,0,0,0,1,0
29438.33,2,6,27,0,0,0,0,0
17541.69,2,6,40,0,0,0,0,0
20049.28,5,8,62,0,1,0,1,1
9728.27,2,9,90,1,0,0,1,0
10607.59,4,11,92,1,0,0,0,0
31690.01,1,10,19,0,0,0,0,0
9775.42,5,13,16,0,0,0,0,0
19692.5,1,12,7,0,0,0,0,0
21998.04,3,16,25,1,0,0,0,0
10980.63,5,13,96,0,0,0,0,0
31353.48,2,8,54,1,0,0,0,0
14900.49,1,10,46,0,0,0,0,0
3380.35,5,12,40,0,0,0,0,0
9728.85,1,8,73,1,0,0,0,0
24946.09,2,17,7,1,0,0,0,0
11149.81,1,9,107,0,0,0,0,0
32353.86,3,11,103,1,0,0,0,0
139651.96,2,14,100,0,0,0,1,0
1606.89,3,15,94,1,0,0,0,0
76668.44,2,13,30,1,0,0,0,0
49342.27,5,11,86,0,0,0,0,1
2427.67,4,7,84,0,0,1,1,0
5455.04,5,14,40,0,0,0,0,0
35457.11,4,9,82,1,0,0,0,0
72891.82,2,10,66,0,0,0,0,0
37845.88,1,15,77,0,0,0,0,0
18480.57,3,12,95,0,0,0,0,0
20740.95,3,9,25,0,0,0,0,0
13038.88,3,11,74,0,0,0,0,0
49990.42,4,15,49,0,0,0,0,1
5387.38,3,7,105,0,0,0,0,0
17309.78,1,15,109,0,0,0,0,0
72991.01,3,8,67,0,0,0,0,0
4752.68,3,12,7,0,0,0,1,0
3775.49,3,10,87,0,0,0,0,0
7181.68,4,12,4,0,0,0,0,0
17478.11,2,13,71,0,0,0,0,0
8588.12,5,10,110,0,0,0,1,0
16038.27,5,13,38,0,0,0,0,0
10207.14,5,10,113,0,0,0,0,0
6521.64,2,9,45,0,0,0,0,0
66837.69,1,11,1,1,0,0,0,0
2436.13,5,15,109,1,0,0,1,0
9147.6,3,9,109,0,0,0,0,0
15808.59,2,8,2,0,0,0,0,0
3233.31,2,9,87,0,0,0,0,0
10120.42,1,12,35,0,0,0,0,0
10495.54,4,19,56,0,0,0,0,1
1330.12,3,17,52,1,0,0,0,0
11138.05,4,8,17,0,0,0,0,0
27544.58,5,15,82,1,0,0,0,0
16644.41,3,16,46,0,0,0,0,0
7181.99,1,16,44,0,1,0,0,1
5797.11,2,9,106,0,0,0,0,0
17898.41,2,13,32,0,0,0,0,0
24001.9,3,7,106,0,0,0,0,0
8297.03,3,9,105,1,0,1,1,0
8357.04,2,6,11,0,0,0,0,0
45316.5,5,12,116,0,0,0,0,1
41469.89,3,10,78,0,1,0,0,1
95230.25,2,16,40,0,0,0,0,1
1609.45,4,9,87,0,0,0,0,0
5193.57,1,14,58,0,0,0,0,0
3354.93,2,11,37,0,0,0,0,0
20899.29,2,13,98,0,0,0,0,0
11760.54,4,11,109,0,0,0,0,0
8529.2,5,10,61,1,0,0,0,0
2935.79,5,7,21,0,0,0,0,0
10875.2,3,11,60,0,0,0,0,0
7570.92,2,13,112,0,0,0,0,0
47457.04,3,12,73,0,0,0,0,0
14307.75,5,8,20,0,0,0,0,0
9565.31,1,9,7,0,0,0,0,0
25747.87,3,13,51,0,0,0,0,0
29781.7,4,13,50,0,0,0,0,0
74465.56,3,14,29,0,0,0,0,0
8268.57,5,13,42,0,0,0,0,0
10459.86,1,16,108,0,0,0,0,0
75185.1,3,10,119,0,1,0,1,1
11260.82,5,9,113,0,0,0,0,0
15664.21,4,11,110,1,0,0,0,0
8658.76,4,11,36,0,0,0,0,0
14157.1,4,14,104,0,0,0,0,0
3457.18,2,13,67,1,0,0,0,0
52638.83,4,10,114,1,0,0,0,1
24962.42,3,14,89,0,0,0,0,0
38350.4,4,8,61,0,0,0,0,1
199575.94,2,8,28,0,0,0,0,0
32006.25,4,14,57,1,0,0,0,0
32481.42,4,12,78,0,0,0,0,0
2579.26,4,11,114,1,0,0,0,0
8335.28,4,12,112,1,0,0,0,0
30021.39,1,8,18,0,0,1,0,0
5389.74,2,10,55,0,0,0,0,0
16676.8,4,11,80,1,0,0,0,0
11967.36,3,15,8,0,0,0,0,0
8703.05,2,14,78,1,0,0,0,0
14700.1,3,8,30,1,0,0,0,0
2620.89,5,8,32,0,0,0,0,0
20055.06,2,9,15,0,0,0,0,0
4328.35,3,8,51,0,0,0,0,0
19002.83,5,11,102,0,0,0,1,0
17708.21,2,22,93,0,0,0,0,0
133950.08,1,16,83,0,0,0,0,1
15789.81,3,7,9,0,0,0,0,0
7618.76,1,7,50,0,0,0,0,0
41126.14,4,11,36,0,0,0,0,1
17763.51,1,10,36,0,0,0,0,0
120803.51,1,14,96,0,0,0,0,0
4941.74,3,17,99,0,0,0,0,0
13351.9,1,5,104,0,0,0,1,0
8430.89,2,17,31,0,0,0,0,0
6199.83,2,8,96,0,0,0,0,0
30486.08,2,9,15,1,0,0,1,0
8814.0,5,6,53,0,0,0,0,0
14804.43,3,8,52,1,0,0,0,0
18280.82,1,17,14,0,0,0,0,0
111377.78,5,13,111,0,0,0,0,1
55730.27,2,13,88,0,0,0,0,0
2692.85,1,9,28,0,0,0,0,0
4743.17,2,9,117,0,0,0,0,0
3599.32,2,8,57,1,0,0,0,0
15758.51,5,6,2,0,0,0,0,0
2439.24,1,13,14,0,0,0,1,0
13191.78,1,11,108,0,0,0,1,0
13250.14,1,8,112,1,0,0,0,0
15181.62,5,10,116,1,0,0,0,0
22066.83,4,11,14,0,0,0,0,0
3740.51,1,13,63,0,0,0,0,0
22039.45,3,7,100,0,0,0,0,0
7040.89,5,7,79,0,0,0,0,0
22612.24,2,12,57,0,0,0,0,0
24897.2,5,10,5,1,0,0,0,0
37671.75,1,16,58,0,0,0,0,1
1360.35,3,12,57,0,0,0,0,0
6372.23,3,14,12,0,0,0,0,0
20851.36,1,6,86,0,0,1,0,0
14028.36,4,10,30,0,0,0,0,0
14387.78,2,12,70,0,0,0,0,0
32932.73,1,12,21,0,0,0,0,0
4012.05,2,7,30,0,0,0,0,0
4360.59,1,11,102,0,0,0,0,0
20919.64,3,13,25,0,0,0,0,0
39772.23,3,8,34,0,1,0,0,1
10827.1,3,12,95,0,0,0,1,0
6522.55,2,12,61,0,0,0,0,0
9620.32,3,9,108,0,0,0,0,0
31683.01,1,7,54,0,0,0,0,0
9048.05,2,9,33,0,0,0,0,0
64038.59,4,7,108,0,0,0,0,1
11330.98,4,9,77,1,0,0,0,0
20344.61,4,10,54,0,0,0,0,0
7748.1,2,8,13,0,0,0,0,0
134607.75,5,11,43,0,0,0,0,1
8004.42,5,11,43,0,0,0,0,0
12358.17,4,12,21,0,0,0,0,0
1880.37,5,12,36,1,0,0,0,0
7051.62,3,9,55,0,0,0,0,0
1848.64,3,8,7,0,0,0,0,0
6172.68,5,15,1,0,1,0,1,1
6750.77,2,10,114,0,0,0,0,0
12284.22,5,13,7,0,0,0,1,0
1437.96,2,5,32,0,0,0,0,0
24300.35,3,11,11,0,0,0,0,0
22728.41,4,13,103,0,0,0,0,0
3003.13,4,12,5,0,0,0,1,0
21707.14,2,15,58,0,0,0,0,0
4677.5,3,15,81,0,0,0,0,0
5739.86,3,15,50,1,0,0,0,0
4598.27,5,10,111,0,0,0,0,0
5662.1,5,14,16,0,0,0,0,0
16894.75,4,10,47,0,0,1,1,0
15232.68,5,6,115,0,0,0,1,0
3491.79,2,11,93,0,0,0,0,0
194774.15,2,10,41,1,0,0,1,0
21123.89,4,8,51,0,0,1,0,0
75824.52,5,20,25,0,0,1,0,1
17054.91,3,9,55,0,0,0,0,0
8581.03,4,16,22,1,0,0,0,1
5126.72,3,14,52,0,0,0,1,0
10800.07,3,17,46,0,0,0,0,0
43802.25,3,13,75,0,0,0,0,0
13786.74,3,11,26,1,0,0,1,0
27625.01,1,13,39,0,0,0,0,0
12671.71,1,12,103,0,0,0,0,0
15886.63,4,14,19,0,0,0,0,0
1524.2,5,5,108,0,0,0,0,0
20237.26,2,8,5,0,0,0,1,0
15451.35,1,8,66,0,0,1,0,0
9560.3,3,11,86,1,0,0,0,0
26466.18,3,9,101,0,0,0,1,0
3772.28,5,15,74,0,0,0,0,0
5729.27,5,12,74,0,0,0,0,0
25457.84,1,10,26,0,0,0,0,0
16973.02,4,16,72,0,0,0,0,1
3618.71,1,15,5,1,0,0,1,0
92665.11,4,12,39,1,0,0,1,1
35434.33,3,5,44,0,0,0,0,0
18316.21,1,13,32,0,0,0,1,0
23850.4,2,11,17,0,0,0,1,0
28514.83,4,9,97,0,0,0,0,0
1744.26,5,11,44,0,0,0,0,0
8121.13,3,7,109,0,0,0,0,0
2074.3,3,11,31,0,0,0,0,0
3141.13,3,11,40,0,0,0,0,0
6447.5,4,9,59,0,0,0,0,0
25488.73,2,10,71,0,1,0,0,0
7837.29,3,13,6,0,0,0,0,0
5249.36,4,13,5,0,0,0,0,0
17892.76,2,5,98,1,0,0,0,0
5954.21,1,14,103,0,0,0,0,0
5714.93,3,6,49,0,0,0,0,0
12708.66,1,11,76,0,0,0,0,0
6532.91,1,15,39,0,0,0,0,0
19066.05,5,18,72,0,0,0,0,1
29570.71,1,8,116,0,0,0,0,0
12615.67,5,11,42,0,0,0,1,0
60287.48,3,9,8,0,0,0,0,0
32735.26,2,13,28,0,0,0,0,0
5919.76,2,9,8,0,0,0,0,0
5297.44,3,13,46,1,0,0,0,0
19122.11,3,11,34,1,0,0,0,0
47661.55,1,12,106,0,0,0,0,0
23835.24,1,10,8,0,0,0,0,0
2962.34,1,9,37,1,0,0,0,0
57048.99,1,8,98,0,0,0,0,0
25291.51,5,9,44,0,0,0,0,0
50302.74,4,12,6,0,0,0,0,1
21583.55,5,9,9,0,0,0,0,0
5689.81,5,9,40,0,0,0,0,0
5385.72,2,7,18,0,0,0,0,0
8034.07,2,11,14,0,0,0,0,0
8211.14,4,10,9,0,0,0,0,0
20659.11,5,15,74,0,0,0,0,0
11982.93,4,10,38,0,0,0,0,0
5585.4,3,9,72,1,0,0,0,0
6115.69,3,10,46,0,0,0,0,0
31020.68,1,9,57,0,0,1,0,0
8589.74,4,6,108,0,0,0,1,0
12344.66,1,7,24,1,0,0,0,0
6655.21,4,10,89,0,0,0,0,0
28452.75,2,11,51,0,0,0,0,0
19218.46,1,9,67,1,0,0,1,0
28576.35,2,8,86,0,0,0,0,0
3857.08,4,7,6,1,0,0,0,0
29154.7,3,17,24,0,0,0,0,0
47995.99,3,14,49,0,0,0,0,0
4783.87,3,12,46,0,0,0,0,0
20409.0,5,10,94,1,0,0,0,0
38965.17,4,14,34,0,0,0,0,1
3370.29,1,14,51,1,0,0,0,0
5296.67,1,11,117,0,0,0,0,0
17962.31,2,14,80,0,0,0,0,0
31512.28,2,11,7,0,0,0,0,0
13210.79,2,8,37,0,0,0,0,0
68522.03,5,6,64,0,0,0,0,1
8985.21,5,15,11,0,0,0,0,0
3440.9,3,13,117,0,0,0,1,0
62023.56,5,15,96,0,0,0,1,1
11948.72,3,13,40,0,0,0,0,0
51330.52,1,12,57,1,0,0,1,0
11622.67,5,15,58,0,0,0,0,0
8887.04,4,12,118,0,0,0,1,0
17032.99,1,10,91,0,0,0,1,0
22607.37,4,14,56,0,0,0,0,0
4727.26,1,9,65,1,0,0,0,0
2791.91,2,7,56,0,0,0,0,0
9900.68,1,8,71,0,0,0,0,0
29193.61,2,14,60,0,0,0,0,0
19968.84,2,9,24,0,0,0,0,0
17023.63,3,11,88,0,0,0,0,0
4439.64,1,9,8,0,0,0,0,0
16830.21,3,7,25,1,0,0,1,0
21536.55,3,14,94,1,0,0,0,0
24553.0,2,12,96,1,0,0,0,0
42542.26,2,12,67,1,0,0,0,0
37121.93,3,12,40,0,0,0,0,0
13027.38,3,12,64,0,1,0,0,0
2926.14,3,11,30,0,0,0,0,0
8402.71,3,17,57,0,0,1,0,0
14119.18,3,8,10,0,0,0,0,0
1483.26,4,8,20,1,0,0,0,0
25788.56,4,10,114,0,0,0,0,0
11497.76,4,6,81,1,0,0,0,0
5030.4,1,10,87,0,0,0,0,0
188776.09,2,11,52,0,0,0,0,0
8318.8,1,10,98,1,0,0,0,0
31129.15,3,22,56,0,0,0,0,0
7930.32,2,9,111,0,1,0,0,0
20282.31,2,11,12,1,0,0,0,0
4758.11,5,7,30,0,0,0,0,0
22502.67,2,15,102,0,0,0,0,0
14377.78,4,10,81,0,0,0,0,0
4174.69,3,16,105,0,0,0,0,0
18251.92,3,14,80,1,0,0,0,0
7859.78,2,11,36,0,0,0,0,0
5650.69,1,10,49,0,0,0,0,0
28308.6,5,13,96,0,0,0,1,0
4445.13,3,19,10,0,0,0,0,0
35066.34,4,10,17,0,0,0,0,0
14415.42,4,10,110,0,0,0,1,0
20503.4,2,9,4,0,0,1,0,0
15225.63,3,13,100,0,0,0,0,0
7873.11,2,13,93,1,0,0,1,0
19751.35,2,8,43,0,0,0,1,0
20236.21,5,14,5,0,0,0,0,0
24285.84,3,12,119,1,0,0,0,0
12204.64,1,17,67,0,0,0,0,0
52194.78,2,12,66,1,0,0,0,0
8362.94,4,10,96,0,0,0,0,0
2529.25,1,15,40,0,0,0,0,0
2825.14,3,11,50,0,0,0,0,0
9305.1,2,8,82,0,0,0,0,0
8693.91,3,18,19,0,0,0,0,0
4923.85,3,13,89,1,0,0,0,0
3206.49,3,10,66,1,0,0,0,0
32165.82,2,13,20,0,0,0,0,0
3097.91,5,9,22,0,0,0,0,0
6774.97,4,19,58,0,0,0,0,1
21741.14,2,16,87,1,0,0,0,0
12507.24,2,11,82,0,0,0,0,0
11403.16,5,8,2,1,0,0,1,0
13310.42,1,10,95,0,0,0,1,0
5228.93,3,7,36,0,0,0,0,0
856.87,2,22,96,0,0,0,0,0
9843.92,2,9,77,0,0,0,0,0
13408.98,1,11,9,0,0,0,1,0
14405.15,4,10,69,0,0,0,0,0
69558.12,5,8,56,1,0,0,0,1
26438.16,3,12,51,0,0,0,0,0
97278.28,3,9,53,1,0,0,0,0
18244.13,1,10,60,0,0,0,0,0
13884.84,3,15,84,0,0,0,0,0
16582.42,5,10,80,0,0,0,0,0
87187.34,2,5,62,0,0,0,0,0
3334.92,5,15,15,0,0,0,0,0
5125.33,3,17,89,0,0,1,0,0
44089.27,4,8,66,0,0,0,0,1
3743.44,3,14,101,0,0,0,0,0
11732.61,4,10,57,0,0,0,0,0
4182.51,4,8,27,0,0,1,0,0
19114.72,1,11,54,0,0,0,0,0
14298.12,3,6,55,0,0,0,0,0
25040.82,5,4,86,0,0,0,0,0
10779.4,4,11,41,0,0,0,0,0
103749.38,4,9,102,1,0,0,0,1
68490.57,4,16,65,1,0,0,0,1
2876.24,2,9,84,0,0,0,0,0
4782.28,2,13,67,0,0,0,1,0
9387.25,1,11,71,0,0,0,0,0
44151.79,5,10,74,0,0,1,0,1
18618.14,1,8,35,1,0,0,0,0
6788.58,2,11,20,1,0,0,0,0
65292.22,1,10,55,0,0,0,0,0
31459.66,3,2,45,1,0,0,0,0
12896.68,5,15,30,0,0,0,0,0
11798.31,3,11,9,0,0,0,0,0
3511.93,5,17,53,0,0,0,0,1
8880.23,3,8,62,0,0,0,0,0
31499.07,4,13,18,0,0,0,0,0
30517.29,2,8,8,0,0,0,0,0
7072.21,3,5,77,1,1,0,0,1
20625.15,3,12,16,0,0,0,1,0
5976.25,4,8,3,1,0,0,0,0
1602.43,1,8,111,0,0,0,0,0
518.38,2,9,12,0,0,0,0,0
10895.48,2,7,59,0,0,0,0,0
10472.04,2,16,112,0,0,0,0,0
18372.45,3,15,70,1,0,0,1,0
6032.2,4,11,29,0,0,0,0,0
89510.33,3,11,20,1,0,0,0,0
42743.06,5,11,111,0,0,0,0,1
7899.81,3,13,51,1,0,0,0,0
922.67,5,12,49,0,0,0,0,0
12996.73,2,12,8,0,0,0,1,0
3847.66,3,15,39,0,0,0,0,0
52793.27,1,7,34,0,0,0,0,0
20278.31,3,10,43,0,0,0,0,0
12395.76,1,12,106,0,0,0,0,0
21362.55,3,14,33,0,0,0,0,0
5824.14,2,9,18,0,0,0,0,0
48560.61,3,10,92,1,0,0,1,0
137938.84,1,8,41,1,0,0,0,0
41915.26,3,7,56,0,0,0,1,0
15607.1,5,10,22,0,0,0,0,0
25167.84,3,10,103,0,0,0,0,0
8044.89,3,9,116,0,0,0,1,0
23477.75,3,10,72,0,0,0,0,0
36781.77,3,13,38,0,0,0,0,0
5408.41,2,13,58,1,0,0,0,0
15963.55,2,16,75,0,0,0,0,0
6326.01,5,14,61,1,0,1,0,1
7304.68,4,8,31,0,0,0,1,0
35701.99,4,12,119,0,0,0,0,0
30109.56,5,14,96,0,0,1,0,0
7977.64,4,13,36,0,0,0,0,0
44283.35,1,16,40,0,0,0,0,1
35704.77,5,13,68,0,0,1,0,0
1971.53,4,9,27,0,0,0,0,0
51678.74,1,10,89,0,0,0,0,0
1276.37,5,13,16,0,0,0,1,0
24547.62,3,9,92,1,0,0,1,0
17080.14,4,12,19,0,0,0,0,0
17541.02,2,7,70,0,0,0,0,0
5314.48,5,7,94,1,0,0,0,0
5093.86,4,12,28,1,0,0,0,0
45124.33,3,12,83,0,0,0,0,0
23037.23,3,9,86,0,0,0,0,0
10891.06,5,11,53,1,0,0,0,0
42290.43,5,13,70,1,0,0,1,1
8825.2,4,18,49,0,0,0,0,1
50278.98,2,10,100,0,0,0,0,0
13421.91,4,14,75,0,0,0,1,0
46408.58,4,7,62,0,0,0,0,1
44408.03,3,12,67,0,0,0,0,0
36682.79,2,12,65,0,0,0,0,0
3352.23,4,10,15,0,0,0,0,0
7787.01,5,8,77,0,0,0,1,0
15412.39,4,10,43,0,0,0,0,0
5270.62,5,13,62,0,0,0,0,0
3902.7,4,13,8,0,0,0,0,0
9532.13,3,14,62,0,0,0,1,0
10300.63,5,13,105,0,0,0,0,0
135494.05,2,14,19,0,0,0,0,0
7338.85,2,8,26,0,0,0,0,0
18281.68,2,10,115,0,0,0,0,0
38614.98,2,11,70,0,1,0,0,1
7502.03,4,10,47,0,0,0,1,0
10676.52,2,16,111,0,0,0,0,0
26040.14,2,5,20,1,0,0,0,0
29444.96,2,7,72,1,0,0,0,0
14869.32,5,10,48,0,0,0,0,0
5842.03,1,14,10,0,0,0,0,0
15184.8,2,17,84,0,0,0,0,0
58291.18,4,9,87,0,0,0,1,1
12755.43,4,11,36,0,0,0,0,0
1472.5,4,13,33,0,0,0,0,0
8225.44,4,12,7,1,0,0,0,0
7245.84,3,10,10,0,0,0,0,0
20239.99,3,11,27,0,0,0,0,0
13782.76,5,10,11,0,0,0,0,0
8635.87,5,14,113,0,0,0,0,0
123239.65,3,11,72,1,0,0,0,0
124497.18,3,13,68,0,0,0,0,0
49882.12,3,12,96,0,0,0,1,0
28794.39,2,14,87,0,0,0,0,0
43774.69,1,14,33,0,0,0,0,0
14221.08,5,11,82,1,0,0,0,0
23298.37,4,11,32,0,0,0,0,0
54304.41,4,11,56,1,0,0,0,1
73802.12,1,9,16,1,0,0,0,0
6021.77,1,9,60,0,0,0,1,0
5817.82,3,11,119,0,0,0,0,0
18925.5,2,11,65,0,0,0,0,0
31800.59,4,9,83,0,0,0,1,0
4401.27,4,13,43,0,0,0,0,0
62262.05,1,6,38,0,0,0,0,0
6476.33,2,13,49,0,0,0,0,0
32679.62,5,12,34,0,0,0,0,0
19310.01,5,12,97,0,0,0,0,0
2833.05,4,8,22,0,0,0,0,0
42094.19,3,13,61,0,0,1,1,0
53979.73,4,12,74,0,0,0,0,1
48148.03,4,8,8,0,0,0,0,1
45296.09,1,10,54,1,0,0,0,0
10257.27,2,10,91,1,0,0,0,0
11382.95,3,10,14,0,0,0,0,0
6525.88,3,7,39,0,0,0,0,0
8717.42,2,14,32,0,0,0,0,0
17427.24,2,9,58,0,0,0,0,0
56386.71,1,13,67,0,1,0,0,1
109049.24,3,10,101,0,0,0,0,0
16715.27,4,11,59,0,0,1,0,0
42276.62,5,8,115,1,0,1,0,1
13206.32,2,13,46,0,0,0,0,0
33987.66,5,11,89,0,0,0,1,0
45225.14,4,17,20,1,0,0,0,1
30641.73,2,7,91,1,0,0,0,0
7350.84,3,10,73,0,0,0,0,0
7400.74,3,6,14,0,0,0,1,0
3400.87,3,10,26,0,0,0,0,0
25991.68,5,13,80,1,0,0,0,0
3339.21,3,10,69,0,0,0,0,0
4273.17,3,14,17,0,0,0,0,0
3238.46,4,9,93,0,0,0,0,0
27763.93,3,10,98,0,0,0,0,0
2881.66,5,7,77,0,0,0,0,0
18814.42,4,7,75,0,0,0,0,0
3235.9,2,15,36,0,0,0,0,0
25534.78,3,8,23,0,0,1,1,0
8230.81,3,8,83,1,0,0,0,0
43595.3,4,9,59,0,0,0,1,1
18401.3,5,8,49,1,0,0,0,0
6209.12,3,8,102,0,0,1,1,0
4945.93,5,9,20,0,0,0,1,0
11438.25,2,10,106,0,0,0,0,0
65677.05,5,13,36,0,0,0,0,1
5286.57,1,12,102,1,0,0,0,0
11343.86,4,13,53,1,0,0,0,0
12274.71,2,10,72,0,0,0,0,0
10620.94,4,4,28,0,0,0,1,0
45239.58,4,16,29,1,0,0,0,1
39235.44,3,15,112,0,0,0,0,0
24365.11,4,10,107,1,0,0,1,0
23927.78,2,16,45,0,0,0,0,0
3543.83,5,13,39,1,0,0,1,0
25013.07,2,9,6,0,0,0,0,0
7936.43,3,7,72,0,0,1,1,0
7543.1,5,12,55,1,0,0,1,0
28094.27,2,8,15,0,0,0,0,0
8752.11,5,12,73,0,0,0,0,0
24243.61,3,17,22,0,0,0,0,0
11931.11,5,7,103,0,0,0,0,0
14121.62,3,11,1,0,0,1,0,0
12016.05,4,9,51,1,0,0,0,0
11666.4,1,14,119,0,0,0,1,0
30193.18,1,10,1,1,0,0,0,0
5789.53,4,13,12,0,0,0,0,0
4671.91,5,7,113,0,0,0,0,0
12019.47,5,12,29,0,0,0,0,0
13983.26,2,10,22,0,0,0,0,0
